"User ID","Certification ID","Certification Name","Course Category",Status,"Time Expires","Time completed","Time assigned","Time started","Include in dashboard"
2361,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2362,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","02/12/2022, 08:28:46",1
2365,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2366,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","04/12/2022, 17:03:54",1
2367,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2368,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2370,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","15/11/2022, 14:42:29",1
2375,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2376,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","13/12/2022, 10:17:24",1
2377,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","16/11/2022, 17:40:21",1
2378,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2391,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2419,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","02/01/2023, 17:04:07",1
2447,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","06/12/2022, 03:36:40",1
2496,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","10/01/2023, 04:29:14",1
2475,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","18/11/2022, 20:35:44",1
2480,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2481,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2482,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","20/11/2022, 08:36:33",1
2497,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","18/12/2022, 05:04:09",1
2498,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2499,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2500,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","20/11/2022, 15:51:10",1
2501,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2502,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2512,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:09","15/11/2022, 13:54:49",1
2503,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:09",,1
2505,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2507,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","15/11/2022, 12:33:21",1
2508,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2509,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2510,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","03/12/2022, 13:19:31",1
2513,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","26/12/2022, 10:49:22",1
2514,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2515,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2516,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","17/11/2022, 22:13:21",1
2518,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2519,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2520,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2521,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","30/11/2022, 06:31:58",1
2523,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2524,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2525,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2526,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2527,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","25/11/2022, 14:56:30",1
2529,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","04/12/2022, 05:20:10",1
2530,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2532,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2533,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","21/11/2022, 22:41:30",1
2535,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2536,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","23/11/2022, 07:44:30",1
2537,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2538,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2540,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2541,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","03/12/2022, 18:37:55",1
2542,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2543,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2544,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2546,7,"Data security and privacy","Data Security and Privacy","In progress",,,"09/04/2021, 06:09:10","05/05/2021, 05:38:17",1
2547,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2548,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","16/11/2022, 05:22:16",1
2549,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2551,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2552,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2553,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","30/11/2022, 07:03:59",1
2554,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2555,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","19/11/2022, 22:37:15",1
2557,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","19/11/2022, 13:51:33",1
2558,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2560,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2561,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2563,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2564,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2565,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2566,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2568,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2569,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","21/11/2022, 19:36:01",1
2570,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","20/11/2022, 20:52:14",1
2571,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2572,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","17/11/2022, 04:06:19",1
2574,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2575,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","16/11/2022, 22:06:17",1
2576,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2577,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2579,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2580,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2581,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","19/11/2022, 00:37:47",1
2582,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","21/11/2022, 02:23:20",1
2583,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","25/11/2022, 15:14:07",1
2585,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","23/11/2022, 01:41:36",1
2586,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2588,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2589,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2591,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","04/12/2022, 12:51:52",1
2592,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","15/11/2022, 19:55:18",1
2593,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2594,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","27/06/2023, 14:50:10",1
2595,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2597,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","23/12/2022, 01:12:12",1
2598,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2599,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2600,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","21/12/2022, 03:06:52",1
2602,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","20/11/2022, 15:23:01",1
2603,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2604,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","23/11/2022, 10:22:50",1
2605,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","14/12/2022, 08:47:17",1
2607,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","15/11/2022, 21:18:50",1
2608,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","02/12/2022, 03:04:45",1
2609,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2610,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","17/11/2022, 21:53:38",1
2611,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","15/11/2022, 00:48:10",1
2613,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","23/11/2022, 10:54:08",1
2614,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2616,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:10","30/11/2022, 21:27:09",1
2617,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:10",,1
2618,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2620,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2621,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","16/11/2022, 11:09:01",1
2622,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","28/11/2022, 16:39:21",1
2623,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","16/11/2022, 16:49:01",1
2625,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2626,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2627,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2628,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2630,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","04/12/2022, 04:31:49",1
2631,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2632,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2633,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","21/11/2022, 15:54:21",1
2634,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","03/12/2022, 18:42:50",1
2636,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2637,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","10/12/2022, 10:37:24",1
2638,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","17/11/2022, 12:01:36",1
2639,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2641,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","27/11/2022, 02:22:10",1
2642,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2644,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","16/11/2022, 23:26:00",1
2645,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","03/12/2022, 05:10:39",1
2647,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","25/12/2022, 09:39:59",1
2648,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2649,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2650,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2651,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","18/11/2022, 14:45:44",1
2653,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2654,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","24/11/2022, 17:00:36",1
2655,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2656,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","22/11/2022, 23:09:45",1
2658,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2659,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2660,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2661,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2663,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2664,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2665,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2666,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2667,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2669,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2670,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2672,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","15/11/2022, 13:49:34",1
2673,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","15/11/2022, 04:03:57",1
2675,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2676,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","15/11/2022, 06:46:48",1
2677,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2678,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2680,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2681,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2682,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2683,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","15/11/2022, 07:04:10",1
2684,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","09/12/2022, 20:28:23",1
2686,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2687,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2688,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2689,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2691,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2692,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","21/11/2022, 04:34:11",1
2693,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2694,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2696,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","27/11/2022, 23:41:44",1
2697,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2698,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","25/11/2022, 05:10:08",1
2700,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","02/01/2023, 07:10:38",1
2701,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2703,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","26/11/2022, 05:30:04",1
2704,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2705,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2706,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2707,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2709,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2710,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2711,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","29/11/2022, 11:41:16",1
2712,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:11","12/12/2022, 11:26:34",1
2714,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2715,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2716,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2717,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2718,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:11",,1
2720,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2721,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","15/11/2022, 00:54:43",1
2722,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","17/12/2022, 19:23:07",1
2723,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","19/01/2023, 12:26:24",1
2725,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","01/01/2023, 14:33:24",1
2726,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2728,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2729,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2730,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","25/11/2022, 22:21:53",1
2732,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2733,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","27/12/2022, 21:42:43",1
2734,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2735,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2737,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","21/11/2022, 01:17:56",1
2738,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2739,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2740,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2742,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2743,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","19/11/2022, 03:44:39",1
2744,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2745,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","23/11/2022, 21:32:41",1
2746,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","23/11/2022, 09:29:44",1
2748,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2749,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2750,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2751,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2753,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2754,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2756,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","17/11/2022, 23:31:01",1
2757,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2759,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2760,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","23/11/2022, 21:28:54",1
2761,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2762,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2764,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","22/11/2022, 20:05:29",1
2765,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","25/11/2022, 10:14:56",1
2766,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2767,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","16/11/2022, 23:01:27",1
2768,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2770,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2771,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2772,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","22/12/2022, 15:23:13",1
2773,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","19/11/2022, 05:54:52",1
2775,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2776,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2777,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2778,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2779,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","22/11/2022, 23:10:01",1
2781,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2782,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","17/12/2022, 18:56:55",1
2784,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2785,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","07/12/2022, 03:03:37",1
2786,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2788,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2789,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2790,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2791,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","17/11/2022, 17:24:24",1
2793,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2794,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2795,7,"Data security and privacy","Data Security and Privacy",Expired,,,"09/04/2021, 06:09:12","21/11/2022, 02:18:42",1
2796,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2797,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2799,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2800,7,"Data security and privacy","Data Security and Privacy","Not certified",,,"09/04/2021, 06:09:12",,1
2801,7,"Data security and privacy","Data Security and Privacy","In progress",,,"09/04/2021, 06:09:12","05/05/2021, 06:51:45",1
