"User ID","Course ID","Course Name","Course Category","Time enrolled","Time started","Time completed","Completion Status","Completion Due Date","Include in dashboard"
1615,78,"Social and Digital Media and the Workplace","Data Security and Privacy","02/12/2022, 22:23:37",,,"Not yet started",,1
2857,67,"Bullying and Harassment for Employees",People,"13/01/2023, 02:35:25",,,"Not yet started",,1
2857,70,"Duty of Care for Workers",People,"18/01/2023, 17:14:04",,,"Not yet started",,1
2857,71,"Equal Employment Opportunity for Employees",People,"05/01/2023, 02:22:00",,,"Not yet started",,1
2857,74,"Modern Slavery",People,"16/01/2023, 13:49:40",,,"Not yet started",,1
2857,75,"Sexual Harassment",People,"27/01/2023, 11:59:27",,,"Not yet started",,1
2323,67,"Bullying and Harassment for Employees",People,"22/01/2023, 03:56:13",,,"Not yet started",,1
2323,70,"Duty of Care for Workers",People,"20/01/2023, 09:40:22",,,"Not yet started",,1
2323,71,"Equal Employment Opportunity for Employees",People,"17/01/2023, 11:56:22",,,"Not yet started",,1
2323,74,"Modern Slavery",People,"15/01/2023, 02:50:43",,,"Not yet started",,1
2323,75,"Sexual Harassment",People,"18/01/2023, 01:09:06",,,"Not yet started",,1
1810,76,"Information and Cyber-Security","Data Security and Privacy","23/11/2022, 21:29:52",,,"Not yet started",,1
1810,77,"Privacy and the Workplace","Data Security and Privacy","20/12/2022, 05:23:06",,,"Not yet started",,1
1810,78,"Social and Digital Media and the Workplace","Data Security and Privacy","02/02/2023, 00:39:21",,,"Not yet started",,1
3680,76,"Information and Cyber-Security","Data Security and Privacy","26/12/2022, 04:25:52",,,"Not yet started",,1
3680,77,"Privacy and the Workplace","Data Security and Privacy","18/01/2023, 06:21:35",,,"Not yet started",,1
3680,78,"Social and Digital Media and the Workplace","Data Security and Privacy","09/12/2022, 19:40:52",,,"Not yet started",,1
2622,76,"Information and Cyber-Security","Data Security and Privacy","15/12/2022, 16:12:05",,,"Not yet started",,1
2622,77,"Privacy and the Workplace","Data Security and Privacy","16/01/2023, 17:00:04",,,"Not yet started",,1
2622,78,"Social and Digital Media and the Workplace","Data Security and Privacy","10/12/2022, 04:04:33",,,"Not yet started",,1
1211,76,"Information and Cyber-Security","Data Security and Privacy","16/12/2022, 11:51:23",,,"Not yet started",,1
1211,77,"Privacy and the Workplace","Data Security and Privacy","15/01/2023, 00:16:41",,,"Not yet started",,1
1211,78,"Social and Digital Media and the Workplace","Data Security and Privacy","16/11/2022, 05:34:20",,,"Not yet started",,1
1485,67,"Bullying and Harassment for Employees",People,"17/01/2023, 12:38:04",,,"Not yet started",,1
1485,70,"Duty of Care for Workers",People,"05/01/2023, 05:51:13",,,"Not yet started",,1
1485,71,"Equal Employment Opportunity for Employees",People,"20/01/2023, 10:34:15",,,"Not yet started",,1
1485,74,"Modern Slavery",People,"11/01/2023, 12:15:50",,,"Not yet started",,1
1485,75,"Sexual Harassment",People,"18/01/2023, 22:35:06",,,"Not yet started",,1
1459,67,"Bullying and Harassment for Employees",People,"06/01/2023, 04:43:27",,,"Not yet started",,1
1459,70,"Duty of Care for Workers",People,"30/01/2023, 04:09:26",,,"Not yet started",,1
1459,71,"Equal Employment Opportunity for Employees",People,"05/01/2023, 15:54:11",,,"Not yet started",,1
1459,74,"Modern Slavery",People,"24/01/2023, 07:35:51",,,"Not yet started",,1
1459,75,"Sexual Harassment",People,"03/01/2023, 05:06:42",,,"Not yet started",,1
2208,67,"Bullying and Harassment for Employees",People,"21/01/2023, 22:38:38",,,"Not yet started",,1
2208,70,"Duty of Care for Workers",People,"19/01/2023, 18:06:11",,,"Not yet started",,1
2208,71,"Equal Employment Opportunity for Employees",People,"12/01/2023, 23:02:05",,,"Not yet started",,1
2208,74,"Modern Slavery",People,"10/01/2023, 03:50:57",,,"Not yet started",,1
2208,75,"Sexual Harassment",People,"20/01/2023, 05:47:02",,,"Not yet started",,1
2379,67,"Bullying and Harassment for Employees",People,"05/01/2023, 17:52:15",,,"Not yet started",,1
2379,70,"Duty of Care for Workers",People,"22/01/2023, 08:50:12",,,"Not yet started",,1
2379,71,"Equal Employment Opportunity for Employees",People,"17/01/2023, 13:27:34",,,"Not yet started",,1
2379,74,"Modern Slavery",People,"14/01/2023, 09:37:41",,,"Not yet started",,1
2379,75,"Sexual Harassment",People,"11/01/2023, 08:07:29",,,"Not yet started",,1
1133,67,"Bullying and Harassment for Employees",People,"17/01/2023, 08:26:52",,,"Not yet started",,1
1133,70,"Duty of Care for Workers",People,"20/01/2023, 06:13:16",,,"Not yet started",,1
1133,71,"Equal Employment Opportunity for Employees",People,"11/01/2023, 00:40:36",,,"Not yet started",,1
1133,74,"Modern Slavery",People,"04/01/2023, 16:27:48",,,"Not yet started",,1
1133,75,"Sexual Harassment",People,"13/01/2023, 08:54:30",,,"Not yet started",,1
3470,67,"Bullying and Harassment for Employees",People,"07/01/2023, 19:51:20",,,"Not yet started",,1
3470,70,"Duty of Care for Workers",People,"03/01/2023, 04:20:00",,,"Not yet started",,1
3470,71,"Equal Employment Opportunity for Employees",People,"22/01/2023, 19:10:21",,,"Not yet started",,1
3470,74,"Modern Slavery",People,"14/01/2023, 23:12:09",,,"Not yet started",,1
3470,75,"Sexual Harassment",People,"07/01/2023, 15:58:10",,,"Not yet started",,1
2645,67,"Bullying and Harassment for Employees",People,"24/01/2023, 07:42:46",,,"Not yet started",,1
2645,70,"Duty of Care for Workers",People,"09/01/2023, 10:46:54",,,"Not yet started",,1
2645,71,"Equal Employment Opportunity for Employees",People,"11/01/2023, 01:12:47",,,"Not yet started",,1
2645,74,"Modern Slavery",People,"12/01/2023, 13:34:56",,,"Not yet started",,1
2645,75,"Sexual Harassment",People,"15/01/2023, 12:38:44",,,"Not yet started",,1
3338,76,"Information and Cyber-Security","Data Security and Privacy","28/11/2022, 05:43:45",,,"Not yet started",,1
3338,77,"Privacy and the Workplace","Data Security and Privacy","19/12/2022, 01:26:31",,,"Not yet started",,1
3338,78,"Social and Digital Media and the Workplace","Data Security and Privacy","11/01/2023, 07:52:08",,,"Not yet started",,1
2132,67,"Bullying and Harassment for Employees",People,"07/01/2023, 05:19:31",,,"Not yet started",,1
2132,70,"Duty of Care for Workers",People,"05/01/2023, 00:01:35",,,"Not yet started",,1
2132,71,"Equal Employment Opportunity for Employees",People,"03/01/2023, 04:38:10",,,"Not yet started",,1
2132,74,"Modern Slavery",People,"20/01/2023, 15:14:53",,,"Not yet started",,1
2132,75,"Sexual Harassment",People,"15/01/2023, 15:52:22",,,"Not yet started",,1
4041,76,"Information and Cyber-Security","Data Security and Privacy","19/04/2023, 09:51:06",,,"Not yet started",,1
4041,77,"Privacy and the Workplace","Data Security and Privacy","07/02/2023, 21:37:17",,,"Not yet started",,1
4041,78,"Social and Digital Media and the Workplace","Data Security and Privacy","25/11/2022, 15:33:30",,,"Not yet started",,1
3717,76,"Information and Cyber-Security","Data Security and Privacy","10/01/2023, 13:36:34",,,"Not yet started",,1
3717,77,"Privacy and the Workplace","Data Security and Privacy","26/12/2022, 22:33:24",,,"Not yet started",,1
3717,78,"Social and Digital Media and the Workplace","Data Security and Privacy","08/01/2023, 21:01:36",,,"Not yet started",,1
1998,67,"Bullying and Harassment for Employees",People,"15/01/2023, 08:02:44",,,"Not yet started",,1
1998,70,"Duty of Care for Workers",People,"09/01/2023, 07:09:50",,,"Not yet started",,1
1998,71,"Equal Employment Opportunity for Employees",People,"06/01/2023, 02:26:43",,,"Not yet started",,1
1998,74,"Modern Slavery",People,"08/01/2023, 15:18:50",,,"Not yet started",,1
1998,75,"Sexual Harassment",People,"25/01/2023, 02:25:04",,,"Not yet started",,1
1554,76,"Information and Cyber-Security","Data Security and Privacy","18/11/2022, 20:24:19",,,"Not yet started",,1
1554,77,"Privacy and the Workplace","Data Security and Privacy","26/11/2022, 23:52:38",,,"Not yet started",,1
1554,78,"Social and Digital Media and the Workplace","Data Security and Privacy","05/12/2022, 18:29:53",,,"Not yet started",,1
2532,67,"Bullying and Harassment for Employees",People,"06/01/2023, 07:13:20",,,"Not yet started",,1
2532,70,"Duty of Care for Workers",People,"09/01/2023, 13:58:19",,,"Not yet started",,1
2532,71,"Equal Employment Opportunity for Employees",People,"18/01/2023, 22:57:05",,,"Not yet started",,1
2532,74,"Modern Slavery",People,"23/01/2023, 19:31:38",,,"Not yet started",,1
2532,75,"Sexual Harassment",People,"06/01/2023, 09:18:03",,,"Not yet started",,1
3178,67,"Bullying and Harassment for Employees",People,"13/01/2023, 21:00:09",,,"Not yet started",,1
3178,70,"Duty of Care for Workers",People,"14/01/2023, 10:46:34",,,"Not yet started",,1
3178,71,"Equal Employment Opportunity for Employees",People,"03/01/2023, 17:15:24",,,"Not yet started",,1
3178,74,"Modern Slavery",People,"16/01/2023, 15:05:26",,,"Not yet started",,1
3178,75,"Sexual Harassment",People,"03/01/2023, 04:32:23",,,"Not yet started",,1
3339,67,"Bullying and Harassment for Employees",People,"08/01/2023, 11:30:43",,,"Not yet started",,1
3339,70,"Duty of Care for Workers",People,"08/01/2023, 11:55:03",,,"Not yet started",,1
3339,71,"Equal Employment Opportunity for Employees",People,"25/01/2023, 05:59:23",,,"Not yet started",,1
3339,74,"Modern Slavery",People,"11/01/2023, 06:36:36",,,"Not yet started",,1
3339,75,"Sexual Harassment",People,"09/01/2023, 03:47:19",,,"Not yet started",,1
2193,76,"Information and Cyber-Security","Data Security and Privacy","23/11/2022, 17:27:29",,,"Not yet started",,1
2193,77,"Privacy and the Workplace","Data Security and Privacy","17/12/2022, 18:19:00",,,"Not yet started",,1
2193,78,"Social and Digital Media and the Workplace","Data Security and Privacy","09/02/2023, 22:13:35",,,"Not yet started",,1
3921,76,"Information and Cyber-Security","Data Security and Privacy","07/12/2022, 22:04:46",,,"Not yet started",,1
3921,77,"Privacy and the Workplace","Data Security and Privacy","25/01/2023, 16:49:03",,,"Not yet started",,1
3921,78,"Social and Digital Media and the Workplace","Data Security and Privacy","21/11/2022, 10:20:24",,,"Not yet started",,1
3479,67,"Bullying and Harassment for Employees",People,"17/01/2023, 10:32:19",,,"Not yet started",,1
3479,70,"Duty of Care for Workers",People,"20/01/2023, 14:55:53",,,"Not yet started",,1
3479,71,"Equal Employment Opportunity for Employees",People,"18/01/2023, 18:55:31",,,"Not yet started",,1
3479,74,"Modern Slavery",People,"07/01/2023, 21:04:11",,,"Not yet started",,1
3479,75,"Sexual Harassment",People,"03/01/2023, 21:10:34",,,"Not yet started",,1
3555,76,"Information and Cyber-Security","Data Security and Privacy","15/11/2022, 09:53:08",,,"Not yet started",,1
3555,77,"Privacy and the Workplace","Data Security and Privacy","07/01/2023, 10:50:36",,,"Not yet started",,1
3555,78,"Social and Digital Media and the Workplace","Data Security and Privacy","15/01/2023, 21:49:42",,,"Not yet started",,1
1690,67,"Bullying and Harassment for Employees",People,"17/01/2023, 15:14:21",,,"Not yet started",,1
1690,70,"Duty of Care for Workers",People,"14/01/2023, 02:12:56",,,"Not yet started",,1
1690,71,"Equal Employment Opportunity for Employees",People,"21/01/2023, 00:42:27",,,"Not yet started",,1
1690,74,"Modern Slavery",People,"27/01/2023, 22:14:31",,,"Not yet started",,1
1690,75,"Sexual Harassment",People,"08/01/2023, 12:53:10",,,"Not yet started",,1
2830,76,"Information and Cyber-Security","Data Security and Privacy","08/12/2022, 05:04:27",,,"Not yet started",,1
2830,77,"Privacy and the Workplace","Data Security and Privacy","25/01/2023, 15:05:33",,,"Not yet started",,1
2830,78,"Social and Digital Media and the Workplace","Data Security and Privacy","04/01/2023, 08:34:29",,,"Not yet started",,1
2520,67,"Bullying and Harassment for Employees",People,"05/01/2023, 23:31:10",,,"Not yet started",,1
2520,70,"Duty of Care for Workers",People,"22/01/2023, 11:10:19",,,"Not yet started",,1
2520,71,"Equal Employment Opportunity for Employees",People,"05/01/2023, 03:40:34",,,"Not yet started",,1
2520,74,"Modern Slavery",People,"06/01/2023, 16:16:40",,,"Not yet started",,1
2520,75,"Sexual Harassment",People,"17/01/2023, 12:55:43",,,"Not yet started",,1
3232,67,"Bullying and Harassment for Employees",People,"02/02/2023, 13:34:13",,,"Not yet started",,1
3232,70,"Duty of Care for Workers",People,"03/03/2023, 03:58:50",,,"Not yet started",,1
3232,71,"Equal Employment Opportunity for Employees",People,"23/03/2023, 07:08:05",,,"Not yet started",,1
3232,74,"Modern Slavery",People,"06/03/2023, 15:37:41",,,"Not yet started",,1
3232,75,"Sexual Harassment",People,"28/01/2023, 11:44:34",,,"Not yet started",,1
2599,67,"Bullying and Harassment for Employees",People,"04/01/2023, 10:10:20",,,"Not yet started",,1
2599,70,"Duty of Care for Workers",People,"06/01/2023, 14:11:58",,,"Not yet started",,1
2599,71,"Equal Employment Opportunity for Employees",People,"05/01/2023, 22:19:42",,,"Not yet started",,1
2599,74,"Modern Slavery",People,"04/01/2023, 10:57:20",,,"Not yet started",,1
2599,75,"Sexual Harassment",People,"03/01/2023, 01:08:09",,,"Not yet started",,1
1664,67,"Bullying and Harassment for Employees",People,"18/01/2023, 10:20:28",,,"Not yet started",,1
1664,70,"Duty of Care for Workers",People,"15/01/2023, 14:38:17",,,"Not yet started",,1
1664,71,"Equal Employment Opportunity for Employees",People,"19/01/2023, 18:57:08",,,"Not yet started",,1
1664,74,"Modern Slavery",People,"12/01/2023, 23:03:16",,,"Not yet started",,1
1664,75,"Sexual Harassment",People,"11/01/2023, 04:00:41",,,"Not yet started",,1
2887,76,"Information and Cyber-Security","Data Security and Privacy","03/01/2023, 17:14:33",,,"Not yet started",,1
2887,77,"Privacy and the Workplace","Data Security and Privacy","23/11/2022, 23:35:16",,,"Not yet started",,1
2887,78,"Social and Digital Media and the Workplace","Data Security and Privacy","30/11/2022, 21:24:12",,,"Not yet started",,1
1665,67,"Bullying and Harassment for Employees",People,"15/01/2023, 03:43:18",,,"Not yet started",,1
1665,70,"Duty of Care for Workers",People,"11/01/2023, 21:56:38",,,"Not yet started",,1
1665,71,"Equal Employment Opportunity for Employees",People,"20/01/2023, 18:57:53",,,"Not yet started",,1
1665,74,"Modern Slavery",People,"03/01/2023, 03:14:11",,,"Not yet started",,1
1665,75,"Sexual Harassment",People,"15/01/2023, 10:36:54",,,"Not yet started",,1
1692,67,"Bullying and Harassment for Employees",People,"17/01/2023, 00:27:50",,,"Not yet started",,1
1692,70,"Duty of Care for Workers",People,"07/01/2023, 20:18:25",,,"Not yet started",,1
1692,71,"Equal Employment Opportunity for Employees",People,"12/01/2023, 00:17:34",,,"Not yet started",,1
1692,74,"Modern Slavery",People,"13/01/2023, 03:45:37",,,"Not yet started",,1
1692,75,"Sexual Harassment",People,"17/01/2023, 15:40:16",,,"Not yet started",,1
2315,76,"Information and Cyber-Security","Data Security and Privacy","16/01/2023, 03:56:12",,,"Not yet started",,1
2315,77,"Privacy and the Workplace","Data Security and Privacy","02/12/2022, 06:33:47",,,"Not yet started",,1
2315,78,"Social and Digital Media and the Workplace","Data Security and Privacy","15/11/2022, 22:48:19",,,"Not yet started",,1
2945,67,"Bullying and Harassment for Employees",People,"28/01/2023, 06:24:32",,,"Not yet started",,1
2945,70,"Duty of Care for Workers",People,"07/01/2023, 16:18:36",,,"Not yet started",,1
2945,71,"Equal Employment Opportunity for Employees",People,"28/01/2023, 17:28:48",,,"Not yet started",,1
2945,74,"Modern Slavery",People,"20/01/2023, 10:52:09",,,"Not yet started",,1
2945,75,"Sexual Harassment",People,"28/01/2023, 01:00:46",,,"Not yet started",,1
1084,76,"Information and Cyber-Security","Data Security and Privacy","11/01/2023, 20:08:57",,,"Not yet started",,1
1084,77,"Privacy and the Workplace","Data Security and Privacy","25/12/2022, 21:31:47",,,"Not yet started",,1
1084,78,"Social and Digital Media and the Workplace","Data Security and Privacy","26/12/2022, 10:42:24",,,"Not yet started",,1
1826,67,"Bullying and Harassment for Employees",People,"10/01/2023, 06:14:01",,,"Not yet started",,1
1826,70,"Duty of Care for Workers",People,"18/01/2023, 15:06:39",,,"Not yet started",,1
1826,71,"Equal Employment Opportunity for Employees",People,"28/01/2023, 02:23:40",,,"Not yet started",,1
1826,74,"Modern Slavery",People,"27/01/2023, 14:54:29",,,"Not yet started",,1
1826,75,"Sexual Harassment",People,"04/01/2023, 21:23:28",,,"Not yet started",,1
3286,76,"Information and Cyber-Security","Data Security and Privacy","12/12/2022, 05:32:16",,,"Not yet started",,1
3286,77,"Privacy and the Workplace","Data Security and Privacy","01/03/2023, 12:50:40",,,"Not yet started",,1
3286,78,"Social and Digital Media and the Workplace","Data Security and Privacy","04/01/2023, 23:07:18",,,"Not yet started",,1
3566,76,"Information and Cyber-Security","Data Security and Privacy","02/12/2022, 06:05:58",,,"Not yet started",,1
3566,77,"Privacy and the Workplace","Data Security and Privacy","21/11/2022, 10:57:38",,,"Not yet started",,1
3566,78,"Social and Digital Media and the Workplace","Data Security and Privacy","16/12/2022, 12:01:50",,,"Not yet started",,1
2184,76,"Information and Cyber-Security","Data Security and Privacy","09/01/2023, 23:58:07",,,"Not yet started",,1
2184,77,"Privacy and the Workplace","Data Security and Privacy","23/12/2022, 01:50:35",,,"Not yet started",,1
2184,78,"Social and Digital Media and the Workplace","Data Security and Privacy","15/11/2022, 22:53:56",,,"Not yet started",,1
3542,76,"Information and Cyber-Security","Data Security and Privacy","25/01/2023, 23:28:01",,,"Not yet started",,1
3542,77,"Privacy and the Workplace","Data Security and Privacy","12/12/2022, 07:58:22",,,"Not yet started",,1
3542,78,"Social and Digital Media and the Workplace","Data Security and Privacy","16/12/2022, 18:24:52",,,"Not yet started",,1
1907,76,"Information and Cyber-Security","Data Security and Privacy","06/12/2022, 20:14:29",,,"Not yet started",,1
1907,77,"Privacy and the Workplace","Data Security and Privacy","21/11/2022, 02:05:46",,,"Not yet started",,1
1907,78,"Social and Digital Media and the Workplace","Data Security and Privacy","12/03/2023, 01:59:01",,,"Not yet started",,1
1257,67,"Bullying and Harassment for Employees",People,"21/01/2023, 14:30:07",,,"Not yet started",,1
1257,70,"Duty of Care for Workers",People,"15/01/2023, 14:07:43",,,"Not yet started",,1
1257,71,"Equal Employment Opportunity for Employees",People,"27/01/2023, 15:06:24",,,"Not yet started",,1
1257,74,"Modern Slavery",People,"15/01/2023, 18:39:24",,,"Not yet started",,1
1257,75,"Sexual Harassment",People,"19/01/2023, 16:39:51",,,"Not yet started",,1
2823,76,"Information and Cyber-Security","Data Security and Privacy","21/11/2022, 14:04:18",,,"Not yet started",,1
2823,77,"Privacy and the Workplace","Data Security and Privacy","20/11/2022, 19:54:38",,,"Not yet started",,1
2823,78,"Social and Digital Media and the Workplace","Data Security and Privacy","03/12/2022, 20:16:42",,,"Not yet started",,1
2349,76,"Information and Cyber-Security","Data Security and Privacy","19/12/2022, 10:44:53",,,"Not yet started",,1
2349,77,"Privacy and the Workplace","Data Security and Privacy","12/01/2023, 15:14:21",,,"Not yet started",,1
2349,78,"Social and Digital Media and the Workplace","Data Security and Privacy","19/11/2022, 11:16:21",,,"Not yet started",,1
1987,67,"Bullying and Harassment for Employees",People,"24/01/2023, 20:08:17",,,"Not yet started",,1
1987,70,"Duty of Care for Workers",People,"29/01/2023, 10:15:33",,,"Not yet started",,1
1987,71,"Equal Employment Opportunity for Employees",People,"03/01/2023, 15:29:18",,,"Not yet started",,1
1987,74,"Modern Slavery",People,"20/01/2023, 09:42:33",,,"Not yet started",,1
1987,75,"Sexual Harassment",People,"14/01/2023, 13:42:15",,,"Not yet started",,1
2477,76,"Information and Cyber-Security","Data Security and Privacy","06/02/2023, 14:15:37",,,"Not yet started",,1
2477,77,"Privacy and the Workplace","Data Security and Privacy","16/12/2022, 20:37:01",,,"Not yet started",,1
2477,78,"Social and Digital Media and the Workplace","Data Security and Privacy","27/12/2022, 22:30:39",,,"Not yet started",,1
2488,76,"Information and Cyber-Security","Data Security and Privacy","02/02/2023, 22:37:28",,,"Not yet started",,1
2488,77,"Privacy and the Workplace","Data Security and Privacy","25/02/2023, 05:41:48",,,"Not yet started",,1
2488,78,"Social and Digital Media and the Workplace","Data Security and Privacy","22/02/2023, 12:50:09",,,"Not yet started",,1
1624,76,"Information and Cyber-Security","Data Security and Privacy","27/01/2023, 10:24:55",,,"Not yet started",,1
1624,77,"Privacy and the Workplace","Data Security and Privacy","29/01/2023, 05:27:02",,,"Not yet started",,1
1624,78,"Social and Digital Media and the Workplace","Data Security and Privacy","27/12/2022, 09:15:33",,,"Not yet started",,1
3938,67,"Bullying and Harassment for Employees",People,"10/01/2023, 06:34:05",,,"Not yet started",,1
3938,70,"Duty of Care for Workers",People,"03/01/2023, 23:52:57",,,"Not yet started",,1
3938,71,"Equal Employment Opportunity for Employees",People,"05/01/2023, 23:23:54",,,"Not yet started",,1
3938,74,"Modern Slavery",People,"19/01/2023, 12:39:41",,,"Not yet started",,1
3938,75,"Sexual Harassment",People,"23/01/2023, 01:47:07",,,"Not yet started",,1
1810,67,"Bullying and Harassment for Employees",People,"24/01/2023, 02:58:57",,,"Not yet started",,1
1810,70,"Duty of Care for Workers",People,"27/01/2023, 23:48:29",,,"Not yet started",,1
1810,71,"Equal Employment Opportunity for Employees",People,"29/01/2023, 05:01:47",,,"Not yet started",,1
1810,74,"Modern Slavery",People,"29/01/2023, 10:10:22",,,"Not yet started",,1
1810,75,"Sexual Harassment",People,"16/01/2023, 10:29:46",,,"Not yet started",,1
3197,67,"Bullying and Harassment for Employees",People,"26/01/2023, 19:31:58",,,"Not yet started",,1
3197,70,"Duty of Care for Workers",People,"03/01/2023, 13:44:57",,,"Not yet started",,1
3197,71,"Equal Employment Opportunity for Employees",People,"20/01/2023, 22:35:03",,,"Not yet started",,1
3197,74,"Modern Slavery",People,"22/01/2023, 14:20:54",,,"Not yet started",,1
3197,75,"Sexual Harassment",People,"23/01/2023, 16:10:33",,,"Not yet started",,1
1457,76,"Information and Cyber-Security","Data Security and Privacy","21/01/2023, 23:07:09",,,"Not yet started",,1
1457,77,"Privacy and the Workplace","Data Security and Privacy","06/02/2023, 10:36:32",,,"Not yet started",,1
1457,78,"Social and Digital Media and the Workplace","Data Security and Privacy","26/01/2023, 14:36:24",,,"Not yet started",,1
2772,67,"Bullying and Harassment for Employees",People,"07/01/2023, 01:03:09",,,"Not yet started",,1
2772,70,"Duty of Care for Workers",People,"24/01/2023, 14:56:46",,,"Not yet started",,1
2772,71,"Equal Employment Opportunity for Employees",People,"15/01/2023, 22:31:35",,,"Not yet started",,1
2772,74,"Modern Slavery",People,"19/01/2023, 16:20:21",,,"Not yet started",,1
2772,75,"Sexual Harassment",People,"10/01/2023, 00:01:19",,,"Not yet started",,1
1411,67,"Bullying and Harassment for Employees",People,"09/01/2023, 10:42:03",,,"Not yet started",,1
1411,70,"Duty of Care for Workers",People,"04/04/2023, 20:44:32",,,"Not yet started",,1
1411,71,"Equal Employment Opportunity for Employees",People,"04/02/2023, 23:02:10",,,"Not yet started",,1
1411,74,"Modern Slavery",People,"17/04/2023, 01:51:00",,,"Not yet started",,1
1411,75,"Sexual Harassment",People,"03/04/2023, 10:58:20",,,"Not yet started",,1
4056,67,"Bullying and Harassment for Employees",People,"03/02/2023, 11:42:39",,,"Not yet started",,1
4056,70,"Duty of Care for Workers",People,"26/01/2023, 10:21:03",,,"Not yet started",,1
4056,71,"Equal Employment Opportunity for Employees",People,"21/01/2023, 06:12:33",,,"Not yet started",,1
4056,74,"Modern Slavery",People,"02/02/2023, 07:03:45",,,"Not yet started",,1
4056,75,"Sexual Harassment",People,"29/01/2023, 10:15:48",,,"Not yet started",,1
2405,76,"Information and Cyber-Security","Data Security and Privacy","02/02/2023, 03:12:42",,,"Not yet started",,1
2405,77,"Privacy and the Workplace","Data Security and Privacy","19/01/2023, 22:38:39",,,"Not yet started",,1
2405,78,"Social and Digital Media and the Workplace","Data Security and Privacy","02/01/2023, 15:16:35",,,"Not yet started",,1
3328,67,"Bullying and Harassment for Employees",People,"26/01/2023, 23:11:48",,,"Not yet started",,1
3328,70,"Duty of Care for Workers",People,"27/01/2023, 09:39:57",,,"Not yet started",,1
3328,71,"Equal Employment Opportunity for Employees",People,"08/01/2023, 06:02:57",,,"Not yet started",,1
3328,74,"Modern Slavery",People,"17/01/2023, 15:44:55",,,"Not yet started",,1
3328,75,"Sexual Harassment",People,"07/01/2023, 14:39:05",,,"Not yet started",,1
1546,76,"Information and Cyber-Security","Data Security and Privacy","02/02/2023, 03:36:41",,,"Not yet started",,1
1546,77,"Privacy and the Workplace","Data Security and Privacy","22/01/2023, 01:02:52",,,"Not yet started",,1
1546,78,"Social and Digital Media and the Workplace","Data Security and Privacy","02/12/2022, 21:16:19",,,"Not yet started",,1
2161,76,"Information and Cyber-Security","Data Security and Privacy","05/01/2023, 14:42:56",,,"Not yet started",,1
2161,77,"Privacy and the Workplace","Data Security and Privacy","01/12/2022, 07:41:41",,,"Not yet started",,1
2161,78,"Social and Digital Media and the Workplace","Data Security and Privacy","24/11/2022, 17:56:43",,,"Not yet started",,1
2186,76,"Information and Cyber-Security","Data Security and Privacy","01/12/2022, 19:29:34",,,"Not yet started",,1
2186,77,"Privacy and the Workplace","Data Security and Privacy","03/01/2023, 07:30:28",,,"Not yet started",,1
2186,78,"Social and Digital Media and the Workplace","Data Security and Privacy","02/12/2022, 03:52:53",,,"Not yet started",,1
1391,76,"Information and Cyber-Security","Data Security and Privacy","18/11/2022, 13:35:51",,,"Not yet started",,1
1391,77,"Privacy and the Workplace","Data Security and Privacy","16/02/2023, 11:53:55",,,"Not yet started",,1
1391,78,"Social and Digital Media and the Workplace","Data Security and Privacy","14/12/2022, 18:17:15",,,"Not yet started",,1
3455,67,"Bullying and Harassment for Employees",People,"06/01/2023, 03:00:56",,,"Not yet started",,1
3455,70,"Duty of Care for Workers",People,"12/01/2023, 15:55:38",,,"Not yet started",,1
3455,71,"Equal Employment Opportunity for Employees",People,"04/01/2023, 12:40:30",,,"Not yet started",,1
3455,74,"Modern Slavery",People,"03/01/2023, 21:46:55",,,"Not yet started",,1
3455,75,"Sexual Harassment",People,"05/01/2023, 20:33:20",,,"Not yet started",,1
1417,76,"Information and Cyber-Security","Data Security and Privacy","02/01/2023, 23:27:56",,,"Not yet started",,1
1417,77,"Privacy and the Workplace","Data Security and Privacy","23/01/2023, 02:26:35",,,"Not yet started",,1
1417,78,"Social and Digital Media and the Workplace","Data Security and Privacy","11/12/2022, 14:33:29",,,"Not yet started",,1
2625,67,"Bullying and Harassment for Employees",People,"05/01/2023, 00:35:14",,,"Not yet started",,1
2625,70,"Duty of Care for Workers",People,"17/01/2023, 13:45:50",,,"Not yet started",,1
2625,71,"Equal Employment Opportunity for Employees",People,"07/01/2023, 05:58:06",,,"Not yet started",,1
2625,74,"Modern Slavery",People,"23/01/2023, 23:54:21",,,"Not yet started",,1
2625,75,"Sexual Harassment",People,"18/01/2023, 00:44:17",,,"Not yet started",,1
3958,67,"Bullying and Harassment for Employees",People,"05/01/2023, 12:01:11",,,"Not yet started",,1
3958,70,"Duty of Care for Workers",People,"30/01/2023, 09:00:55",,,"Not yet started",,1
3958,71,"Equal Employment Opportunity for Employees",People,"15/01/2023, 10:29:47",,,"Not yet started",,1
3958,74,"Modern Slavery",People,"26/01/2023, 19:11:41",,,"Not yet started",,1
3958,75,"Sexual Harassment",People,"08/01/2023, 03:44:51",,,"Not yet started",,1
1458,67,"Bullying and Harassment for Employees",People,"04/02/2023, 23:25:49",,,"Not yet started",,1
1458,70,"Duty of Care for Workers",People,"27/01/2023, 16:02:56",,,"Not yet started",,1
1458,71,"Equal Employment Opportunity for Employees",People,"16/01/2023, 16:40:06",,,"Not yet started",,1
1458,74,"Modern Slavery",People,"16/01/2023, 01:09:38",,,"Not yet started",,1
1458,75,"Sexual Harassment",People,"25/01/2023, 01:02:42",,,"Not yet started",,1
