"User ID","Program ID","Program Name",Category,"Time assigned","Time started","Time completed","Time due",Status,"Include in dashboard"
1153,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/02/2023, 14:56:02","12/04/2023, 19:50:17",,Complete,1
1157,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/12/2022, 05:05:00","23/12/2022, 23:11:44",,Complete,1
1162,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","03/01/2023, 17:49:16","10/02/2023, 06:45:20",,Complete,1
1168,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","02/12/2022, 17:58:13","16/04/2023, 22:17:46",,Complete,1
1173,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/12/2022, 04:21:16","11/05/2023, 23:06:38",,Complete,1
1175,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1176,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1177,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1178,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/03/2023, 01:14:35","25/06/2023, 01:27:44",,Complete,1
1179,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 19:57:54","26/12/2022, 18:38:37",,Complete,1
1180,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1181,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","23/04/2023, 04:44:43","14/06/2023, 22:02:33",,Complete,1
1183,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 09:49:03","16/02/2023, 19:21:30",,Complete,1
1184,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","02/12/2022, 07:21:34","10/12/2022, 21:40:37",,Complete,1
1186,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/12/2022, 01:18:32","08/02/2023, 12:15:08",,Complete,1
1187,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/01/2023, 06:51:16","13/02/2023, 05:50:54",,Complete,1
1188,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1189,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","23/12/2022, 07:38:39","26/01/2023, 12:12:39",,Complete,1
1190,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","24/12/2022, 15:59:18","20/04/2023, 11:28:18",,Complete,1
1191,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1192,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","23/02/2023, 19:12:30","28/03/2023, 06:50:17",,Complete,1
1193,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/01/2023, 18:31:31","21/01/2023, 10:02:10",,Complete,1
1194,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1195,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/01/2023, 08:44:33","02/02/2023, 07:05:56",,Complete,1
1196,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","14/12/2022, 02:13:30","30/12/2022, 18:44:18",,Complete,1
1197,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/12/2022, 20:36:02","11/03/2023, 16:43:21",,Complete,1
1198,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1199,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","21/12/2022, 06:56:22","18/04/2023, 20:12:32",,Complete,1
1200,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","05/02/2023, 00:33:35","02/04/2023, 07:43:01",,Complete,1
1201,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","02/01/2023, 04:05:16","08/06/2023, 06:40:58",,Complete,1
1202,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/03/2023, 03:34:51","13/06/2023, 01:39:33",,Complete,1
1203,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","22/01/2023, 06:06:56","22/02/2023, 18:42:19",,Complete,1
1204,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","25/12/2022, 13:30:14","01/02/2023, 09:15:16",,Complete,1
1205,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/01/2023, 22:13:31","07/03/2023, 23:53:22",,Complete,1
1206,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1207,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1208,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1209,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/03/2023, 04:39:41","06/04/2023, 01:43:20",,Complete,1
1210,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 01:18:38","15/02/2023, 15:44:15",,Complete,1
1211,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1212,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","13/01/2023, 05:01:04","11/05/2023, 09:10:33",,Complete,1
1213,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/01/2023, 19:56:46","11/02/2023, 20:45:04",,Complete,1
1214,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/02/2023, 23:34:39","23/03/2023, 23:14:15",,Complete,1
1215,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","25/12/2022, 05:43:58","20/01/2023, 20:06:10",,Complete,1
1216,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 00:38:48","27/12/2022, 06:35:20",,Complete,1
1217,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","07/12/2022, 13:01:01","05/03/2023, 13:30:46",,Complete,1
1218,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","14/01/2023, 13:50:31","25/03/2023, 10:35:33",,Complete,1
1219,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1220,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","21/01/2023, 13:25:36","23/02/2023, 16:20:29",,Complete,1
1221,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","18/12/2022, 10:54:14","03/01/2023, 21:22:20",,Complete,1
1222,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/12/2022, 00:17:04","13/01/2023, 17:02:07",,Complete,1
1223,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/12/2022, 01:27:37","18/04/2023, 03:32:17",,Complete,1
1224,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1225,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/01/2023, 08:08:42","18/03/2023, 10:42:06",,Complete,1
1226,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1227,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/12/2022, 02:49:53","24/01/2023, 15:28:04",,Complete,1
1228,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1229,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","29/01/2023, 07:34:12","29/05/2023, 16:46:14",,Complete,1
1230,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1231,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","14/12/2022, 23:11:49","01/01/2023, 19:06:10",,Complete,1
1232,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/01/2023, 13:20:00","25/04/2023, 15:24:43",,Complete,1
1233,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","30/12/2022, 09:28:17","26/01/2023, 13:01:43",,Complete,1
1234,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1235,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","03/12/2022, 19:49:00","13/12/2022, 01:45:57",,Complete,1
1236,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 07:37:44","14/02/2023, 14:09:19",,Complete,1
1237,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/02/2023, 10:58:52","10/05/2023, 10:33:23",,Complete,1
1238,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","19/02/2023, 09:36:23","15/03/2023, 12:13:45",,Complete,1
1239,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/01/2023, 20:25:49","04/02/2023, 20:41:33",,Complete,1
1241,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1242,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","27/02/2023, 07:23:41","26/03/2023, 11:53:46",,Complete,1
1243,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1244,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/12/2022, 02:11:38","13/02/2023, 17:39:07",,Complete,1
1245,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","24/12/2022, 02:26:48","22/05/2023, 14:45:53",,Complete,1
1246,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","23/12/2022, 13:47:08","25/04/2023, 15:48:31",,Complete,1
1247,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/12/2022, 06:09:02","03/05/2023, 16:37:47",,Complete,1
1248,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","14/12/2022, 12:11:07","09/03/2023, 07:41:24",,Complete,1
1249,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","13/04/2023, 02:46:50","25/04/2023, 03:21:00",,Complete,1
1250,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/01/2023, 07:26:30","29/04/2023, 20:23:25",,Complete,1
1270,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1271,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1273,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1278,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","31/03/2023, 11:01:45","12/05/2023, 02:47:10",,Complete,1
1284,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1289,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/12/2022, 03:36:29","04/01/2023, 16:13:05",,Complete,1
1294,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","02/12/2022, 04:20:37","17/12/2022, 15:45:03",,Complete,1
1299,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1301,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1307,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 14:03:48","09/04/2023, 12:49:50",,Complete,1
1312,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","11/01/2023, 21:04:16","09/05/2023, 21:20:16",,Complete,1
1317,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","29/01/2023, 11:46:27","05/03/2023, 23:46:22",,Complete,1
1323,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","19/01/2023, 22:34:52","05/05/2023, 01:12:56",,Complete,1
1327,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/02/2023, 20:34:46","25/05/2023, 12:44:58",,Complete,1
1333,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/01/2023, 17:09:41","07/03/2023, 16:01:17",,Complete,1
1338,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","07/12/2022, 17:00:00","19/01/2023, 17:17:41",,Complete,1
1341,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/01/2023, 02:29:01","27/04/2023, 11:38:13",,Complete,1
1345,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","05/12/2022, 03:37:26","16/12/2022, 11:21:18",,Complete,1
1351,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1355,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1357,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1363,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1368,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","25/12/2022, 16:15:44","03/01/2023, 06:27:18",,Complete,1
1373,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1379,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/03/2023, 12:19:10","09/05/2023, 12:17:13",,Complete,1
1383,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","05/01/2023, 19:36:21","03/02/2023, 12:05:54",,Complete,1
1385,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","19/02/2023, 22:30:56","01/04/2023, 12:14:34",,Complete,1
1391,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","30/01/2023, 10:43:10","26/05/2023, 05:15:03",,Complete,1
1396,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","24/12/2022, 14:20:05","19/02/2023, 18:08:01",,Complete,1
1401,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","31/12/2022, 09:46:02","17/02/2023, 02:05:13",,Complete,1
1407,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 07:29:45","21/01/2023, 12:04:47",,Complete,1
1413,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1418,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1425,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1430,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/01/2023, 15:29:48","25/04/2023, 22:37:01",,Complete,1
1435,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1439,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/12/2022, 22:17:39","20/03/2023, 03:54:27",,Complete,1
1440,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/12/2022, 08:42:33","07/05/2023, 20:07:42",,Complete,1
1445,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1451,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","13/12/2022, 22:12:23","21/01/2023, 06:17:40",,Complete,1
1456,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","05/02/2023, 03:52:37","26/05/2023, 09:57:49",,Complete,1
1462,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1467,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1469,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1474,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1480,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1485,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","31/01/2023, 10:48:13","27/03/2023, 23:54:34",,Complete,1
1490,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1496,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1501,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","02/12/2022, 15:51:05","10/12/2022, 23:14:14",,Complete,1
1508,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","25/01/2023, 02:00:50","02/04/2023, 02:04:24",,Complete,1
1513,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/12/2022, 01:58:37","26/04/2023, 09:45:20",,Complete,1
1519,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/02/2023, 18:22:28","03/03/2023, 02:31:02",,Complete,1
1523,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1525,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/12/2022, 02:39:43","22/02/2023, 19:19:44",,Complete,1
1530,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","18/01/2023, 03:10:08","08/04/2023, 13:29:43",,Complete,1
1536,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","18/01/2023, 06:10:56","25/02/2023, 09:53:07",,Complete,1
1538,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1539,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","03/02/2023, 10:46:21","27/02/2023, 11:23:48",,Complete,1
1540,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","22/03/2023, 22:00:28","08/04/2023, 17:19:16",,Complete,1
1541,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1542,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1543,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 08:49:20","13/03/2023, 16:26:58",,Complete,1
1551,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","21/05/2023, 03:54:25","15/06/2023, 10:15:55",,Complete,1
1553,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/02/2023, 07:42:57","25/03/2023, 13:45:32",,Complete,1
1558,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","18/01/2023, 07:26:29","23/02/2023, 02:03:16",,Complete,1
1560,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/01/2023, 15:12:48","10/04/2023, 22:53:37",,Complete,1
1569,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/01/2023, 21:32:56","07/06/2023, 10:54:34",,Complete,1
1574,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","24/12/2022, 07:15:20","24/01/2023, 05:26:00",,Complete,1
1579,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1585,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","05/12/2022, 07:00:36","04/04/2023, 17:05:30",,Complete,1
1591,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 21:00:51","15/12/2022, 06:59:57",,Complete,1
1597,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1602,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1607,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1609,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","05/12/2022, 21:30:38","23/01/2023, 01:25:12",,Complete,1
1614,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1620,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","03/12/2022, 03:08:05","25/12/2022, 09:57:46",,Complete,1
1625,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1631,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1635,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","31/12/2022, 04:21:20","17/01/2023, 23:39:54",,Complete,1
1637,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/12/2022, 11:44:45","22/04/2023, 22:47:40",,Complete,1
1643,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1648,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1654,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/12/2022, 09:33:46","13/01/2023, 21:18:30",,Complete,1
1659,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 20:20:47","26/01/2023, 15:54:40",,Complete,1
1663,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 17:10:58","30/01/2023, 12:28:27",,Complete,1
1664,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1666,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 17:41:23","08/02/2023, 04:17:31",,Complete,1
1676,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 12:04:20","09/01/2023, 16:50:06",,Complete,1
1681,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 13:44:02","29/12/2022, 03:26:18",,Complete,1
1686,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/12/2022, 06:19:15","14/02/2023, 14:38:13",,Complete,1
1690,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","05/12/2022, 08:50:30","29/12/2022, 13:04:50",,Complete,1
1691,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 09:14:27","11/06/2023, 02:58:55",,Complete,1
1692,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","18/12/2022, 06:27:54","05/01/2023, 19:52:43",,Complete,1
1696,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","25/01/2023, 12:45:24","05/06/2023, 10:41:46",,Complete,1
1703,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1708,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/12/2022, 07:43:52","27/01/2023, 04:53:54",,Complete,1
1714,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/12/2022, 12:12:18","30/12/2022, 19:40:25",,Complete,1
1719,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","30/12/2022, 08:14:57","26/03/2023, 17:53:17",,Complete,1
1721,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1727,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","13/12/2022, 14:15:50","07/03/2023, 17:17:08",,Complete,1
1732,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/02/2023, 08:03:46","17/05/2023, 03:31:36",,Complete,1
1738,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","07/12/2022, 08:57:38","29/12/2022, 23:36:48",,Complete,1
1743,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1749,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/12/2022, 00:22:21","21/12/2022, 23:31:03",,Complete,1
1754,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1760,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","07/12/2022, 01:09:56","30/12/2022, 23:47:39",,Complete,1
1765,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","02/12/2022, 03:33:16","22/02/2023, 03:45:27",,Complete,1
1771,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1775,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 12:40:53","11/03/2023, 08:29:23",,Complete,1
1777,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/12/2022, 14:46:12","31/01/2023, 04:11:13",,Complete,1
1782,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1788,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/01/2023, 20:43:07","28/02/2023, 00:36:26",,Complete,1
1793,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1798,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","21/02/2023, 01:45:11","19/04/2023, 14:48:43",,Complete,1
1803,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 21:26:18","09/12/2022, 19:11:53",,Complete,1
1805,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","11/01/2023, 15:30:25","30/04/2023, 23:31:36",,Complete,1
1810,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/01/2023, 18:12:19","13/02/2023, 22:00:42",,Complete,1
1816,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/12/2022, 02:31:54","09/01/2023, 17:24:00",,Complete,1
1821,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1826,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1831,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1833,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","07/02/2023, 13:36:59","09/05/2023, 14:55:05",,Complete,1
1838,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/12/2022, 17:30:49","05/01/2023, 14:06:34",,Complete,1
1844,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","29/12/2022, 03:23:28","18/03/2023, 18:18:59",,Complete,1
1849,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1854,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1859,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","03/12/2022, 15:17:52","25/12/2022, 13:56:55",,Complete,1
1861,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1867,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/12/2022, 04:40:22","22/03/2023, 23:18:03",,Complete,1
1872,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","13/12/2022, 14:03:01","29/12/2022, 22:01:35",,Complete,1
1877,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","25/12/2022, 02:26:37","09/02/2023, 14:32:46",,Complete,1
1882,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","21/12/2022, 21:51:20","05/05/2023, 15:45:26",,Complete,1
1887,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1889,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 03:01:12","02/03/2023, 06:05:42",,Complete,1
